,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4
5515,7369,7369,45930460,R1SV5U7L07CFMX,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,0,0,N,Y,nice and powerful especially for its size,"A great little travel hair dryer, very light yet powerful. Works even better than my full sized one. I use it at home too.",3/20/2013,0.299324559,4,1.0,0.639068887,1.0,0.0,0.72899518,0.770503579,0.702457023,0.838550135
5516,7370,7370,34841086,R2PFIZO6B4RJM3,B008O1V33A,569841544,professional lightweight hair dryer,5,0,0,N,Y,Super quiet and lightweight!,"I'm a hairstylist. This dryer fit me like a glove. LOVE it. Concentrator attachment is nice and wide, and the dryer is really quiet, not heavy at ALL. Highly recommend.",3/19/2013,0.335147153,4,1.0,0.648571375,1.0,0.0,0.73182027,0.773038843,0.705467412,0.840610274
5517,7371,7371,16387234,R2HGYFXTN793NP,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,4,0,0,N,Y,nice,it was one of the cheaper hair dryers  but it worked as agreed<br />it is exactly what i expected and it came fast,3/19/2013,0.145690205,5,0.75,0.598315037,1.0,0.0,0.58212906,0.609630452,0.564546204,0.6547147
5518,7377,7377,15776487,R1KWUGEQNHHF4P,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,5,0,0,N,Y,This was a x-mas gift,"I really can't rate this one, because it was a x-mas gift, but my sister asked for it and she had had one just like it and she asked for another one, so I guess she loves it.",3/17/2013,0.103768018,0,1.0,0.587194539,1.0,0.0,0.713572936,0.756663503,0.68602323,0.827303776
5519,7378,7378,10817825,RYXUN2IJ8QPE3,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,5,1,1,N,Y,felicitaciones,"excelente todo me llego en tiempo y condiciones esperadas extraordinario servicio sigan asi honestidad, responsabilidad y buen servicio lo mejor de lo mejor",3/17/2013,0.337435952,1,1.0,0.649178514,1.150514998,0.058339145999999995,0.741556724,0.780977436,0.716353319,0.845601553
5520,7379,7379,11787834,R30LW5CFRYZPBC,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,5,0,0,N,Y,Bought as a replacement for an older model 1600.,"This dryer is very nice, and my wife is completely satisfied.  On the other hand, I liked the older one better because it was more forceful and the cord was longer.  We didn't have to dim the light on the old one, but this one is very bright and I had to tape something over it to tone it down.  I used a piece of thick paper that I cut to exactly cover the light and it is OK now.<br />It's a very nice product and I think that we would order it again.",3/17/2013,0.160082,7,1.0,0.602132679,1.0,0.0,0.718014046,0.760648999,0.690755633,0.830542365
5521,7380,7380,20161723,R11Z51L6Y9J70L,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Easy to hold!,Love it. The controls are easy to use but do not get in your way.  It runs much quieter than other hair dryers I've used.,3/17/2013,-0.045748261,9,1.0,0.54753307,1.0,0.0,0.701781582,0.746081823,0.673458477,0.81870517
5522,7381,7381,22664258,R15MO43738DVM8,B003TQPRGY,814216548,revlon 1875w compact travel hair dryer,5,0,0,N,Y,It was really cheap and...it will dry your hair!,"I bought this because it was cheap and I needed a hair dryer. It works really well and I will probably buy a 'back up' since I expect it will go 'belly up' before too long. It it only last another 6 months, I'll consider it money very well spent.",3/17/2013,-0.019342841,2,1.0,0.55453751,1.0,0.0,0.703864002,0.747950608,0.675677483,0.820223732
5523,7383,7383,47616007,R33DEDA46XR0I3,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Does not frizz,My hair dresser recommended this dryer.  She saId it would reduce frizzies.  It has and I am pleased.  I like the way it folds up for traveling.  I will get great use of it.,3/16/2013,0.191523161,3,1.0,0.610472926,1.0,0.0,0.720493601,0.762874177,0.693397823,0.83235053
5524,7384,7384,37154823,R1HWBAKJBSHAPD,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,4,0,0,N,Y,easy usage and accessibility,"This is perfect to keep your bathroom working area free for other things,good power, no more storage problems!!  Purchased another one for guest bathroom....",3/16/2013,0.197641248,9,0.75,0.612095842,1.0,0.0,0.586226094,0.613307171,0.568911963,0.657702379
5525,7385,7385,41300684,R3OEE7KFSA5D3H,B0050PNHBY,902572429,"rusk ctc7500 ceramic titanium ionic hair dryer, 2000 watt",5,4,4,N,Y,Great for Blowing Curly Hair Straight!,"I have a coworker who whenever she comes in with blown straight hair, it looks like she got it professionally done. I was looking to upgrade my blow dryer, and this was her recommendation.<br /><br />At first I was skeptical because it's kind of expensive, but then I bit the bullet and got it. I LOVE it.<br /><br />I have very curly, fine hair, and a lot of it, prone to frizz. It used to take me close to an hour and a half to blow dry my hair, then smooth over it with a flat iron.<br /><br />This blower dryer cuts my total hair-doing time in half! And I just touch up with a straightener on low heat (around my face, the top/back of my head). I use one of the concentrator attachments that comes with it (I believe the middle one).<br /><br />Also, I didn't touch up with a straightener for a few days, and my blow out really lasted!<br /><br />I would definitely recommend this to anyone with hard-to-manage hair who wants a sleek and bouncy blow out.",3/16/2013,0.249656416,0,1.0,0.625893656,1.5591760030000001,0.216734885,0.760579358,0.795879188,0.738010615,0.853747761
5526,7387,7387,11125434,R1WUQ0O8RXDH4O,B00005O0MZ,694290590,conair corp pers care 146np conair ionic conditioning 1875-watt hair dryer,5,0,0,N,Y,bought as a gift,bought this for my mom after i used her old one and decided it sucked big time. she said she likes it and uses it everyday. i have yet to use it but she was happy!,3/16/2013,-0.063905653,7,1.0,0.542716546,1.0,0.0,0.700349629,0.744796774,0.671932602,0.817660947
5527,7388,7388,26472294,R3JDP7IUFM4FNF,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Quality dryer,"Great product, have had it for about a month now.  Seems well-made, love the soft coating, plenty of power, cool-touch button works well.  Only one slight negative... the placement of the temp. switch is right where my fingers fall on the handle and I always turn it to medium instead of hot heat, but a minor consideration overall. Got this with an on-line coupon which made it an even better value!",3/16/2013,0.314221289,10,1.0,0.643020471,1.0,0.0,0.730169986,0.771557862,0.703708885,0.839406838
5528,7389,7389,23153500,R2TGYS3A4ER850,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Great,I love it.  Works very well and plenty of air velocity to dry anyones hair.  Highly recomended for anyone whio needs a good hair dryer.,3/16/2013,0.332225224,11,1.0,0.647796289,1.0,0.0,0.731589837,0.77283205,0.705221864,0.840442235
5529,7390,7390,11471222,R39YKPYQAGCDOA,B000A3TBB6,345449343,conair 1875 watt ionic ceramic folding handle hair dryer,5,0,0,N,Y,Good hair dryer - does make noise,"It's noisy.  I knew when I bought it that it wasn't silent.<br /><br />It works great - warms up fast and the attachment it comes with helps me direct the air, so I'm not putting air where I don't want it and making my hair poofy.  I like that it has separate switches for temp and how fast the air is coming out.  The controls are side -by- side on the handle.  On the handle there is the option for warm and hot, and the one next to it has low and high.  There is a cool button on the back up by the mesh (when pressing this, it takes about 2 seconds for it to blow cool) - and on the side of the barrel there is the option for turbo on and turbo off - this gives 4 speeds of air flow.<br /><br />Just make sure the handle is all the way up, otherwise it will start to fold down on you. It does sort of catch in two places, so it won't close on your hand - there is also an inch and a half/two inch gap, so it's impossible to hurt your hand. I use it on my hair and also on beeswax sheets for rolling candles.  Works really well :)",3/16/2013,0.433977843,2,1.0,0.67478772,1.0,0.0,0.739614389,0.780033364,0.71377275,0.846293978
5530,7391,7391,14197477,R3GU4SCQEW4MKG,B0002G214U,685652978,conair soft bonnet hair dryer 1 ea,4,0,0,N,Y,my mother likes is,My 90 year old mother likes it the dryer for she doesn't have to hold it like she had to do with a hand dryer and it dries her hair quickly on the medium setting.  I gave it a 4-star for it is difficult for her to get it back in the case and sometimes the hose slips off of the bonnet.,3/16/2013,0.147396712,2,0.75,0.598767714,1.0,0.0,0.582263641,0.609751226,0.564689612,0.65481284
5531,7392,7392,14531061,R2E3S3VQ729CKD,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,0,1,N,Y,Works good,Works good aa bb cc dd ee ff gg hh ii jj kk ll mm nn oo pp qq rr,3/16/2013,0.348149771,2,1.0,0.652020517,1.0,0.0,0.7328457,0.773959074,0.7065601,0.841358048
5532,7393,7393,36762984,R179RDG4GF3X4G,B0009XH6V4,670161917,andis micro turbo hair dryer,5,0,0,N,Y,Great hairdryer,I bought one of these for traveling and my stepmom was visiting and she used it and loved it so much she wanted one for herself so I ordered her one as well! She  loves the power and it's lightweight.,3/15/2013,0.230995747,1,1.0,0.62094363,1.0,0.0,0.723606541,0.76566776,0.696714942,0.834620579
5533,7394,7394,16384988,R3EXQU0COT0H87,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,0,0,N,Y,Going on a year...love it,"It's been almost a year since I purchased this hair dryer and I love it.  I love the retractable cord and the different heat settings, as opposed to just having low and high options.  Works great!",3/15/2013,0.278609404,6,1.0,0.633573877,1.0,0.0,0.727361514,0.76903751,0.700716204,0.837358817
5534,7396,7396,46804486,R3GBO22ZNF7NK5,B0009XH6V4,670161917,andis micro turbo hair dryer,5,0,0,N,Y,Worked as expected,"Compact and light, but powerful for a travel hair dryer. We unplugged the hotel dryer and used this one because it worked better",3/14/2013,0.163075983,2,1.0,0.602926879,1.0,0.0,0.718250161,0.760860891,0.691007235,0.830714547
5535,7399,7399,14788922,RTYA4SABUJ4BF,B000FS1W4U,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,hair dryer,I like this hair dryer. I just needed one quickly so I didn't really check it out. I just grabbed it and ran. It dries very well without burning your head off and that is an important thing. I don't want my hair burnt but I don't want to take a long time either. This one does both those things. I highly recommend it. I think you'll like it too.,3/14/2013,0.024470311,4,1.0,0.566159615,1.0,0.0,0.707319254,0.751051385,0.679359366,0.822743405
5536,7402,7402,7779615,R1PC8BZ5421KIE,B003TJBI64,218800429,turbo power megaturbo 3000 professional hair dryer,5,0,1,N,Y,Janeth Guzman,Es un regalo para mi gorda bella la mas bella que Dios me ha regalado en esta vida la amo,3/14/2013,0.295395406,0,1.0,0.638026619,1.0,0.0,0.728685314,0.770225502,0.702126833,0.838324171
5537,7404,7404,24522381,R185E7PA4I0PM2,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,2,2,N,Y,Best Hair Dryer.  EVER.,"Oh the power.  Oh the fast dry.  Oh the beauty of my hair when it is dry after 5 minutes!!!  I have extremely thick hair, and it typically takes 12-15 minutes to dry completely using a hair dryer.  My hair was dry and NOT frizzy after 5 minutes!  WHAT??!!  This dryer is very powerful, and high heat setting is enough to dry the hair but not make it smoking hot.  There is a reason this is rated as Amazon's #1 best selling hair dryer.",3/13/2013,0.370907971,11,1.0,0.658057476,1.318080836,0.123287146,0.754834922,0.792003911,0.731071142,0.85293668
5538,7405,7405,28912197,R17STOP4MH8YM8,B0009XH6WI,197856712,andis 1600w quiet hangup hair dryer with night light,4,1,1,N,Y,Works well,"The hairdryer is not overly powerful but I have long, thin hair so it does the trick. I wish the cord was a little longer but I'm sure it will relax over time. I agree with other reviewers that the night light is a little too bright. I just unplug it at night and since I installed it directly over the outlet this has not been a big problem. Overall I am satisfied with my purchase and it keeps it off the counter. I particularly like the little attachment to hang the cord.",3/13/2013,0.052829154,10,0.75,0.57368223,1.150514998,0.058339145999999995,0.584361679,0.610835027,0.567436096,0.654233958
5539,7407,7407,50658008,RYZQCP9XLWVSC,B0001B86HM,805407843,"conair pro styler bonnet hair dryer, white",5,15,17,N,Y,THE BEST BONNET DRYER OUT THERE!!!,"I've tried the more expensive ones out there, including the Gold n' Hot (on  wheels & the bonnet dryer).  My hair never got dry in the back and in the crown area when using the Gold n' Hot dryers.  For years I used the Conair HH320LB Pro Styler Bonnet Dryer, and my hair dried very quickly.  When mine finally conked out after about 10 years of use, I went to Walmart to purchase a new one; and to my surprise, they no longer carried them.  I went to Sally Beauty Supply, Target, and other Beauty Supply Stores...no success.  Finally, I thought &#34;Amazon--bet I can find it there.&#34;  Sure enough, there it was!  I ordered it immediately!  I love the fact that this dryer has the option to open and close the vent on the top of the hood which is where other dryers lack.  I keep the vent closed for fast drying.  I am a licensed Cosmetologist who uses the commercial/industrial dryers at that salon, but at home, I use my Conair...works just as good!  Thanks Conair and Amazon!  Never stop making this product!...",3/13/2013,0.523827373,0,1.0,0.698621675,2.046060421,0.40544977600000004,0.813112897,0.840438718,0.795642291,0.885235145
5540,7408,7408,27563800,R189LL47BOYKDT,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,1,1,N,Y,mini hair dryer,I've always wanted a small hair dryer for traveling.  I actually use this everyday. Great buy and I would purchase again.,3/12/2013,0.174572728,3,1.0,0.605976565,1.150514998,0.058339145999999995,0.728712785,0.769451156,0.702666941,0.83623537
5541,7409,7409,44919004,R142XUJ0348E10,B008O1V33A,569841544,professional lightweight hair dryer,4,0,0,N,Y,Lightweight!!! Blows hot & dries my hair fast!!!,"This blow dryer is exactly what I was looking for! It's not outrageously priced, simple, lightweight, and dries hair fast!",3/11/2013,0.218017226,5,0.75,0.61750088,1.0,0.0,0.587833012,0.614749235,0.570624279,0.658874191
5542,7412,7412,12728400,R2LWNM7YF1SV1,B001QTW2FK,328811288,conair minipro tourmaline ceramic styler / hair dryer; pink,5,0,0,N,Y,Awesome LITTLE hairdryer!,"Exactly as described - so small!  When it arrived, I thought it looked like a toy, but this little dryer works!  Just used it traveling and it absolutely beats the standard hairdryers found in hotel rooms.  Doesn't weigh a thing, takes up no space and works just as well as full size dryers.  Great decision!",3/11/2013,0.480615678,4,1.0,0.687159115,1.0,0.0,0.743292405,0.783334052,0.717692008,0.848976096
5543,7414,7414,12820842,R2R1A59GHJNEM0,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,5,1,1,N,Y,Works,"I have long dark hair that is prone to grease, this dryer makes my hair manageable and makes it feel clean. I love it",3/11/2013,0.1893166,6,1.0,0.609887602,1.150514998,0.058339145999999995,0.729875536,0.77049462,0.703905958,0.837083283
5544,7415,7415,51829805,R35Q6LAI5M0SFJ,B004YZMKKU,258419037,"john frieda(r) jf1r 1,875-watt hair dryer",5,0,0,N,Y,John Frieda Hair dryer,I am very happy with my new hair dryer. It drys my hair faster and does not heat it up so that it looks frizzy. I recommend this dryer. It is heavy but that is not a problem and the buttons are fine right where they are.,3/11/2013,0.133441913,2,1.0,0.595065991,1.0,0.0,0.715913119,0.758763606,0.688516906,0.829010307
5545,7416,7416,11201919,R1DQLBDBFGN3GG,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Best hair dryer ever,"I researched several ionic ceramic hair dryers and ended up with this one and I am in love. I'm glad I didn't spend more because this one gets the job done and you can keep some cash in your pocket. I have thick hair and if I were to let it air dry, it would have this ugly frizzy wave to it. I love that this hair dryer came with a concentrator and diffuser. I use the hair dryer by itself first and just finger through my hair with the setting on high speed and high heat to just get the excess water out and then throw on the concentrator and low dry with my ionic brush. I'm literally amazed at how fast I can dry my hair with this thing and I'm kicking myself for not getting one sooner.",3/11/2013,0.432266614,8,1.0,0.67433379,1.0,0.0,0.739479436,0.779912255,0.713628945,0.846195566
5546,7417,7417,18830089,R32GDZ6HN58VU3,B003TQPRGY,814216548,revlon 1875w compact travel hair dryer,4,0,0,N,Y,Revlon Turbo Hair Dryer,"I received the Revlon Turbo hair dryer sooner than expected. After moving out of my parents and into my own place, I went a couple of months without a hair dryer. I straighten my hair every other day and my hair is really course and thick so it takes a while for my hair to dry on its on without a hair dryer. I wanted something that wasn't pricey so I settled for this one.<br />It does the job! My only complaint is that the cord is really short so you are restricted to just about a 2ft distance away from the outlet when the dryer is plugged in.",3/11/2013,0.178891921,4,0.75,0.607122297,1.0,0.0,0.584747459,0.611980229,0.567336344,0.656624114
5547,7419,7419,38371822,R34M5AEL1XGO78,B003TQPRGY,814216548,revlon 1875w compact travel hair dryer,5,0,0,N,Y,great simple hair dryer,"It's a great simple hair dryer, works fine. 2 speeds, cooling blow button, that's it. Can't complain for the price. It's strong and light weight, easy to use. I don't need fancy $$ dryer.",3/11/2013,0.186234738,5,1.0,0.609070091,1.0,0.0,0.720076538,0.7624999,0.692953405,0.832046396
5548,7421,7421,20803730,R2YK6P94Y3TXG4,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Quick Drying!,"This was my first Tourmaline Ceramic Hair Dryer. I was looking for a hair dryer that would cut my drying time because I have thick hair. What a surprise, it did just that! It cut my drying time to a third of what it used to take with my old hair dryer. It proved to be as advertised. It made my hair smoother, shinier and less frizzy too!",3/10/2013,0.227843395,12,1.0,0.62010742,1.0,0.0,0.723357936,0.76544466,0.696450031,0.834439289
5549,7422,7422,11385036,R2M5HJYQIPXSQV,B000K7JLGM,199558933,t3 bespoke labs 83808-se featherweight professional ionic ceramic tourmaline hair dryer,5,1,1,N,Y,2nd T3 per my Wife's request,"We tried other brands after the first T3 died, but they never matched how well the T3 performed. My wife explicitly asked for another T3, got it, and she loves it.",3/10/2013,0.178841849,0,1.0,0.607109015,1.150514998,0.058339145999999995,0.729049462,0.769753293,0.703025701,0.836480885
5550,7423,7423,49420378,R1Q1HPPG3B19G,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,Highly rated dryer.,"Terrific dryer with all the attachments and features one would ever need. Can be used by a professional, has it all. Does not disappoint!",3/10/2013,0.120910216,9,1.0,0.591741768,1.0,0.0,0.714924827,0.757876704,0.687463792,0.828289615
5551,7424,7424,41033681,R10VZC2NRHLW8O,B0001B86HM,805407843,"conair pro styler bonnet hair dryer, white",5,2,3,N,Y,It Works!,This dryer if fantastic!  It works very well with my hair style and even if I used rollers it would comply.  Set-up is very easy.  There is great heat control from the top of the hood as well as the knob.  Easy to open and close,3/10/2013,0.462665396,1,1.0,0.68239753,1.301029996,0.116678293,0.76098869,0.797616877,0.737570669,0.857663086
5552,7426,7426,45029942,R17OML4IGV9PR,B000V3URNG,843035023,elevate by andis 80405 professional lightweight tourmaline ceramic ionic 1875 watts hair dryer,4,0,0,N,Y,would recomend andis dryer,I found this dryer to be sufficiant for my needaa bot a little onn the heavy side. So far it has worked out welll.<br />Linda,3/10/2013,0.214004368,2,0.75,0.616436408,1.0,0.0,0.587516544,0.614465234,0.570287054,0.658643413
5553,7427,7427,52510083,R2DK2XPRVGY4MV,B0037MKQE8,107341965,conair 207p infinity tourmaline ceramic hair dryer,5,17,17,N,Y,"If You Want Silky, Soft, Frizzless Hair...","I've only had this blow dryer for 3 or 4 days, but I already love it. The older one I was using was more than 20 years old and the difference is amazing. I have no idea if the tourmaline or any of the rest of it mean anything, but the difference between this dryer and my old one was great. My old dryer would almost burn my scalp and had only two settings high/hot and low/low. After drying my hair with this new dryer, my hair was silky and soft and, yes, no frizz. It also dried my hair very fast. I used the high speed with medium heat and it was perfect for the drying, then I turned it down to low heat and speed for styling.<br /><br />This dryer has separate buttons for heat and speed. I spent a lot of time staring at the picture that was on this page and could not tell if there were two buttons or just one, so I wanted to mention that, and I uploaded some pictures of the buttons as well. The buttons are next to each other on the handle, on the inside where your fingers grip. The sliding buttons are not easily moved, so it's not likely that you would slide them unintentionally while drying your hair.<br /><br />I ordered and received this blow dryer from Amazon.com, but the dryer they sent me was slightly different from the one pictured here. It looks almost exactly like this one, but the silver design on the side is smooth and it says you on it instead of infiniti and doesn't say Conair underneath, though it does say Conair on the nozzle part of the dryer. Other than that, the dryer they sent me is the same as this one: same specs, same buttons, same cord, so perhaps it's just a newer version of this dryer and the photo is outdated. The dryer I received also looks darker than the one in the picture, but it's a sparkly dark teal that looks very pretty.<br /><br />I'm very pleased with this dryer and recommend it. Before purchasing, I saw the reviews of some that said it didn't last long, but I decided to order it anyway, since I didn't find another I liked better than this one. Only time will tell how long it will last, but for now, I'm very pleased.<br /><br />04/10/2013 UPDATE: I wrote this review when I'd only had the blow dryer for a few days, so I wanted to do a quick update. This blow dryer is still great. I love it. My hair has never looked better after blow dryer. I still have the same little quibble that I had before, though: the little tie that is attached to the cord is just much too short. It makes folding up the cord a pain. I have to put my glasses on and struggle with it for several minutes. I have a hand mixer with the exact same type of tie on it. It's just a little longer than this one and it's so easy to attach it. If they'd made this one even a half inch longer, it would have been so easy to use. I will probably try to find some alternative to keep the cord folded up, but they really should have just put one on that was long enough.<br /><br />Even so, the blow dryer is great. I love having different speeds and heat levels. Also, the hottest setting doesn't burn my scalp.etter than this one. Only time will tell how long it will last, but for now, I'm very pleased.<br /><br />04/10/2013 UPDATE: I wrote this review when I'd only had the blow dryer for a few days, so I wanted to do a quick update. This blow dryer is still great. I love it. My hair has never looked better after blow dryer. I still have the same little quibble that I had before, though: the little tie that is attached to the cord is just much too short. It makes folding up the cord a pain. I have to put my glasses on and struggle with it for several minutes. I have a hand mixer with the exact same type of tie on it. It's just a little longer than this one and it's so easy to attach it. If they'd made this one even a half inch longer, it would have been so easy to use. I will probably try to find some alternative to keep the cord folded up, but they really should have just put one on that was long enough.<br /><br />Even so, the blow dryer is great. I love having different speeds and heat levels. Also, the hottest setting doesn't burn my scalp.",3/10/2013,0.634191101,1,1.0,0.727897333,2.185535144,0.459509746,0.830671573,0.855455658,0.814826012,0.896085304
5554,7428,7428,34526984,R30ODX28A4YICO,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,1,1,N,Y,It drys my chest hair...,What can I say? I didn't buy this for me bought it for the wife.  I haven't used a hair dryer since 1989.  She loves this one.,3/9/2013,-0.133930838,13,1.0,0.5241413,1.150514998,0.058339145999999995,0.704383161,0.747617507,0.676741529,0.818493485
5555,7429,7429,23029678,R3GVNUOJW9LAFP,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,0,0,N,Y,great product with a great price,"I discovered this hair dryer at a hotel I was staying in and loved it. After I got home, I went on line and found it at<br />Amazon for a really good price. It is small enough to pack in a suitcase without taking up much room. but heavy duty<br />enough to handle my thick hair. I love it.",3/9/2013,0.37997445,3,1.0,0.660462498,1.0,0.0,0.735355501,0.776211394,0.709234519,0.84318827
5556,7431,7431,14598102,RJ4SPGG2E1JUN,B000G62HRM,179801564,"proversa micro turbo dual voltage portable hair dryer with 2-speed and heat settings, 1600-watts",4,1,1,N,Y,Small and strong,"Good little blow dryer for travel internationally. Worked perfectly with 240v. I have never found a hotel blow dryer that works on my curly frizzy hair so it was great to have this tool along, especially in a very humid climate. Lots of air volume and heat. Don't bother looking for a transformer for your 110v blow dryer if it's more than 1600w because you will have problems and possibly even damage your appliance from home.",3/9/2013,0.513149577,0,0.75,0.695789227,1.150514998,0.058339145999999995,0.620664089,0.643413174,0.606119593,0.680706755
5557,7432,7432,51840371,R3UERJT34YC947,B0018BXH1Y,252448367,elevate by andis 30865 professional tourmaline ionic ceramic 1600 watts hair dryer,5,1,1,N,Y,A fine hairdryer,"Simple, just enough power, and all those ions are exactly what I was looking for.  The color is a plus.",3/9/2013,0.144224907,1,1.0,0.597926344,1.150514998,0.058339145999999995,0.726319454,0.767303357,0.700116631,0.834490082
5558,7433,7433,42406812,RW6RPNBATVROZ,B002MHW4MG,415529274,travel smart by conair dual voltage 1200 watt folding hair dryer,5,1,2,N,Y,Nice little dryer,I ordered this off Amazon as it was half the price of Target.  I was worried that it wouldn't be powerful enough or hot enough as I have long (middle of my back) thick hair.  It works just like a bigger dryer and is the size of my hand.  I travel all summer and never take a blow dryer with me because they take up too much room.  Got this dryer and Remington Travel curlers...its all good.  Both are great for traveling and work better than I expected.,3/9/2013,0.394232865,0,1.0,0.664244759,1.159040418,0.061643573,0.746577184,0.78543759,0.721732007,0.849143173
5559,7434,7434,47469709,R1SFTGL40H4JXT,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,0,0,N,Y,wonderful,I have had this for over a year and it still works great<br />the cold button works fast<br />the cleaning sheild is a great feature to remove lint,3/9/2013,0.227817339,5,1.0,0.620100509,1.0,0.0,0.723355881,0.765442816,0.696447841,0.83443779
5560,7435,7435,30711484,R12SIRYXBSV2OG,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,5,2,3,N,Y,Awesome Awesome Awesome,I am so happy with this purchase!! It works absolutely great.  I have very thick hair with natural curls.  Normally it takes me about 20 to 30 minutes to blow dry my hair and then I have to go over it with the flat iron to get it completely straight.  It took me ten minutes tops when using this blow dryer and it was perfect when I was done.  Not only was it straight but I was able to style it as well.  I have to say I'm shocked!!! and happy!! I would definitely recommend this product to anyone who blow dries there hair straight.,3/8/2013,0.352951707,1,1.0,0.653294304,1.301029996,0.116678293,0.752336301,0.789852137,0.728350767,0.851353507
5561,7436,7436,39573656,R2QZKTMZOCP2UW,B0009XH6V4,670161917,andis micro turbo hair dryer,5,0,0,N,Y,Great dryer,"This dryer is compact, has a powerful fan and blows a lot of heat. My wife loves it. Not really quiet - like most dryers.",3/8/2013,0.246594645,3,1.0,0.625081475,1.0,0.0,0.724836722,0.766771738,0.698025811,0.835517664
5562,7437,7437,35033617,REGQ7XW4G4PVZ,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,0,0,N,Y,Great so far,Really good hairdryer. Purchased this one after our other Conair (who's still going strong!) was just getting too old. Speeds are nice and it doesn't burn you like our other one did. Also surprisingly very light!,3/7/2013,0.122843685,11,1.0,0.59225465,1.0,0.0,0.715077307,0.758013541,0.687626273,0.828400808
5563,7439,7439,12488261,R1HUZ6AD055MAH,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",4,0,0,N,Y,Great Blowdryer,"This is a great standard size blowdryer.  It has multiple heat and power sessions, and the internal cord storage helps keep clutter down in the cabinet under my seat.",3/7/2013,0.225108438,3,0.75,0.619381932,1.0,0.0,0.588392248,0.615251099,0.571220196,0.659282003
5564,7440,7440,46693420,R3MZGVXK673GKF,B001UE7D2I,127343313,andis 1875-watt tourmaline ceramic ionic styling hair dryer,5,2,3,N,Y,Love it!,"Despite the fact that it doesn't have any air temperature settings (air temp and strength are all combined I think, as low, medium and high), I greatly prefer this hair dryer over my old traditional style one. The comb attachments are AWESOME, and I feel like my hair dries much quicker and straighter now that I use them. The way the dryer vertically spreads the air throughout your hair leads to quicker and more even blow drying times and styles as well.<br /><br />I haven't used the brush attachement with the blowdryer but actually sometimes use it to just brush my hair when it's wet haha- works like a charm!",3/7/2013,0.433041814,2,1.0,0.674539424,1.301029996,0.116678293,0.758652475,0.795520335,0.735081221,0.855959449
5565,7441,7441,16401581,R39TR63V8P7AJH,B0012DL8B4,897437023,conair vagabond folding handle 1875 watt compact hair dryer 1 ea,5,0,0,N,Y,Packs a big punch for it's small size!,I bought it for traveling but I use it all the time because it's powerful and lightweight. Definitely recommend the hair dryer and the seller.,3/7/2013,0.101427318,0,1.0,0.586573632,1.0,0.0,0.713388341,0.756497845,0.685826527,0.827169163
5566,7442,7442,46222442,R3FGHYHHVYLQTJ,B000E8PG98,676407800,conair 1875 watt cord-keeper hair dryer; pink,5,0,0,N,Y,Works well!,I have no regrets about purchasing this hair drier. It does not frizz my hair at all and is easy and quick to use :),3/7/2013,0.109417752,0,1.0,0.588693216,1.0,0.0,0.714018493,0.75706335,0.686498011,0.827628689
