,V1,Unnamed0,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Star normalization,Normalization of comment scores,Help rating weights,Help normalize rating weights,Total score1,Total score2,Total score3,Total score4,Total score5
3868,9043,9043,32592172,R3KUGDQM4OREC4,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,Y,N,Nothing negative to say...,"I gave this dryer to my sister, who raved about it and said it was the best hair dryer she'd ever used. Here is the review she wrote for me:    The Remington Pearl Ceramic hair dryer comes with a full line of useful features...    Among its better aspects, the dryer is attractive, lightweight, and marvellously quiet. It has a cool shot as well as three heat settings which get warm enough to dry hair quickly, without frying it.    The dryer comes with an attached hook from which it can be hung, as well as a diffuser and a concentrator. The result is sleek, straight, or wavy hair -- depending on which attachment you use. I highly recommend this dryer. I can find nothing negative to say about it.    So... there ya go!",3/1/2011,0.72315957,2,1.0,0.751497573,1.0,0.0,0.7624202290000001,0.800499552,0.7380744309999999,0.8629246740000001,0.70686187
3869,9044,9044,51377033,R2QRNRO3PF6T77,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,2,2,N,Y,Great Dryer for a Reasonable Price,"I had first seen/used this hairdryer at a Hampton Inn and was impressed with how well it performed: quiet, powerful, and solid.  Not too heavy, with a grippy handle.  So...I bought one for myself and love it!",3/1/2011,0.301175959,1,1.0,0.6395599989999999,1.318080836,0.123287146,0.749335622,0.787068784,0.725211142,0.848926427,0.69428232
3870,9052,9052,32963273,R16I5OX4THTYGU,B000E127KQ,165310865,TIGI BED HEAD AFTER-PARTY BIGGIE 5.07 oz 150 ml,5,0,0,N,Y,"Smells good, works good, looks good","It smells good, is a nice texture (not too thick, not runny), and doesn't weigh down my long, fine hair.  I rub a bit on the split ends on any stray hairs - a great grooming creme.  A little goes a long way.  Cool pink pump container, too.",2/26/2011,0.259930339,0,1.0,0.628618971,1.0,0.0,0.72588842,0.767715541,0.69914649,0.836284593,0.664861964
3871,9053,9053,17215380,R8QF65CHLG8V3,B0009OAHQY,591505715,Claiborne Cologne by Liz Claiborne for men Colognes,5,0,1,N,Y,Claiborne By Liz,Bought this for my brother for Christmas.  He really likes it.  It is now discontinued but he said that Curves is the same fragrance,2/26/2011,0.096212465,0,1.0,0.585190313,1.0,0.0,0.71297708,0.756128776,0.685388291,0.82686926,0.6500180489999999
3872,9056,9056,23115885,R18QENGH3O6EM9,B003UAABUG,555721051,Marc Jacobs Lola by Marc Jacobs Gift Set ($120 Value),5,0,0,N,Y,Lola Gift Set by Marc Jacobs,This lovely boxed gift set arrived on time was a gift and was greatly appreciated by the recipient.  The box is actually pretty enough to keep treassured trinkets in or letters or whatever.  The fragrance is very pleasant.  Very Nice,2/26/2011,0.218454592,0,1.0,0.617616898,1.0,0.0,0.722617504,0.7647801879999999,0.6956610329999999,0.833899343,0.661101456
3873,9057,9057,51144979,R3PVOJ8PSY3W1,B000VEJV9Q,901616158,Biolage by Matrix Ultra Hydrating Shampoo 33.8-Ounces,5,2,2,N,Y,Great price!,"This is a great price for this product!  If your hair needs some TLC from the dry, winter air, this is a great shampoo.",2/26/2011,0.26532494100000004,0,1.0,0.630049971,1.318080836,0.123287146,0.7465082909999999,0.784531509,0.722198365,0.846864653,0.691031793
3874,9059,9059,34729827,R2CCC1GJQ4GCO1,B003SYYF6A,153323910,Diane Hourglass Pumice Stone with Tie,5,1,1,N,Y,Pleasantly surprised,"I've never used a pumice stone before so when I purchased this one and used it for the first time. I was pleasantly surprised at how it worked. My tootsies were soft on the bottom like they hadn't been all winter.<br /><br />I'm so glad I purchased this. Plus, the little string allows me to hang it with my loofah.",2/26/2011,0.047331107000000004,0,1.0,0.572223789,1.150514998,0.058339145999999995,0.718678085,0.760445915,0.691974062,0.8289177679999999,0.657738135
3875,9064,9064,16245404,R30NXKLZNC7F9W,B00134P73C,808840479,Herbaceuticals Permanent Spagyric Herbal Based Haircolor Gel,5,7,8,N,Y,best hair color system on earth,"Amazed no one has given thumbs up on this hair color product.  Naturcolor is the best permanent herbal based hair color I've ever used.  After many professional hair color mishaps, I decided to go it on my own, and that was a decade ago, when I found Naturcolor at my local health-market.  I've gotten many compliments on my highlights, and natural color.  It doesn't strip my hair, and doesn't turn it artificially yellow.  Why isn't everyone using Naturcolor?  They should. I use Sesame Blond 9N on the roots, leaving it for about 20 minutes, then I put the left overs just on the top of my hair for another 5 minutes and shampoo, and I am summer blond. You'll save a lot on stylist fees and have a more natural look.   Susan",2/26/2011,0.43144259,0,1.0,0.674115205,1.7421886180000001,0.287670007,0.7865347979999999,0.818200349,0.7662896090000001,0.8701110879999999,0.74033424
3876,9065,9065,44871213,R2VOYLOUEY8M9M,B004CASKMO,856753131,Delon 100% Cotton Rounds - New and Improved Premium Quality Softer Edges - 800 Rounds,5,54,54,N,Y,No shredding!,"If you are like me, the cheap cotton rounds shred when using them leaving annoying pieces of cotton all over your hand and face.  I've always paid more for premium rounds less likely to shred and they are becoming harder to find in the stores in my area.  These don't shred and have the choice of an exfoliating side or soft side.  Search carefully at Amazon.com to find the lowest cost.  I got mine for $19.99 for a box of 8 tubes and free shipping when I added another free shipping product that I also wanted.  I'm happy to store these until I use them given the quality and price I paid.",2/26/2011,0.30856315100000004,0,1.0,0.641519564,2.708719732,0.66229447,0.8382076009999999,0.859441273,0.8246319740000001,0.8942505709999999,0.807227325
3877,9066,9066,38510699,R37I1SZ2SE6EI1,B0012BNVE8,952479349,Men's Rogaine Foam One Month Supply,5,0,2,N,Y,Great!!,The 3 jars are a much better deal and love the foam!! After 4 months hair growing in really good!!!,2/26/2011,0.166184322,0,1.0,0.603751413,1.0,0.0,0.718495295,0.761080877,0.691268448,0.8308933059999999,0.656362233
3878,9068,9068,14571675,R2YUMILPHA8ZXC,B0000AFUT3,387378490,"Jerdon Lighted Makeup Mirror with 5x Magnification, White Finish",5,0,0,N,Y,perfect,I have owned a makeup mirror for many years and this one is better than the other two I have owned.  This is one is more stable no matter what position you have it sitting in.,2/26/2011,0.190165285,0,1.0,0.6101127279999999,1.0,0.0,0.7203865140000001,0.7627780759999999,0.693283712,0.832272439,0.65853653
3879,9071,9071,18704719,R3SY6PUL4TH7PJ,B001CJJ5QS,792394870,"Skinceuticals Ultimate UV Defense Nourishing Broad-spectrum Sunscreen SPF 30, 3-Ounce Tube",5,0,0,N,Y,Superb sunscreen,Have used this sunscreen for several years and know that it is a superb product.  I especially like the fact that it is fragrance free and can be used under makeup easily.,2/26/2011,0.264519433,0,1.0,0.629836298,1.0,0.0,0.7262503309999999,0.7680403240000001,0.6995321390000001,0.8365485090000001,0.665278047
3880,9076,9076,13569904,RD4N15R5XTYF4,B000PEJJ4Y,288322828,Vetiver by Guerlain for Men 3 Piece Miniature Set To Go Includes: 0.5 oz Eau de Toilette Miniature + 0.95 oz Soothing After Shave Balm + 0.85 oz All-Over Shampoo,5,5,5,N,Y,Vintage. Get it while you can!,"As a scent-o-phile, this was a classic that just HAD to be tested for my collection. Visit basenotes-dot-net to read about the legacy of this fragrance. If you like Creed's version of Original Vetiver, but find it a bit too clean and light for a vetiver, you REALLY must try Guerlain's formulation. This set is not the newest recipe, but the previous one from the 90s. Apparently the newer version is a bit brighter, but not nearly as rich.<br /><br />This starts clean with a hint of lemon and grass clippings, but quickly dries down to an earthy and slightly mineralic cedar. Final dry down is to a rich and exceptionally warm woody oak-moss with a powdery overlay. Soapy-clean permeates throughout the entire range of the scent.  This is mature, masculine and a barbershop-clean classic. Makes Creed's version seem flat and incredibly overpriced.<br /><br />The EDT miniature is splash only (no spray). The aftershave lotion smells even warmer than the EDT, due to high oil content and no alcohol. The bath gel/shampoo is a bit chemical smelling at first, but complements the cologne well enough.",2/26/2011,0.9590883240000001,0,1.0,0.814081266,1.648459375,0.251340843,0.82219599,0.8507006159999999,0.803971722,0.8974295109999999,0.7806072740000001
3881,9078,9078,12420188,R1GNB5WIMO25VK,B00132ZG3U,758099411,conair 1875 watt tourmaline ceramic hair dryer,5,3,3,N,Y,Quick and Easy,"Conair is a great brand for hair dryers. My previous one was still going after 8 years but figured it was just time for an upgrade! This hair dryer is GREAT: heats up quickly, dries hair fast and really does have a comfortable grip. The cool air button gets cold fast too, and it's not very loud, even on high. Great quality product for the price!",2/25/2011,0.526628428,2,1.0,0.699364697,1.4515449930000002,0.175017439,0.775588981,0.809920326,0.753639433,0.866201219,0.725498986
3882,9080,9080,49658729,R1WUXJR78Y9LMO,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Awesome hair dryer,"I tested this hair dryer at a Ritz Carlton and loved it - didn't even unpack my own.  I ordered one upon my return and have been using it daily for over a month.  My short, permed hair stays shiny and does not dry out.  This dryer is fantastic!  The retracting cord works smoothly, too.",2/17/2011,0.355307665,2,1.0,0.653919258,1.0,0.0,0.733410195,0.774465658,0.7071616209999999,0.841769695,0.673509602
3883,9083,9083,42347875,R3A45X78U58YYK,B0009XH6VE,223051644,andis hangup 1600w wall mount hair dryer,5,0,0,N,Y,hair dryer,"This is a replacement wall mounted hair dryer.  I had one exactly like it that I mounted in my bathroom 13 years ago when we moved into our new home.  It is extremely handy and up out of the way.  I never have to deal with tangly cords or plugging it in.  It's powerful and efficient.  If it weren't awesome, I wouldn't have bought my second one.  You won't be disappointed.",2/17/2011,0.199869899,0,1.0,0.612687025,1.0,0.0,0.721151852,0.763464898,0.69409925,0.832830547,0.659416425
3884,9085,9085,52912740,R1ZFK55L8CKK6J,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,Y,N,Excellent Quality,"The fit and finish of this product is excellent, it has a high quality blower fan and the exterior material as commented by a previous reviewer is designed to avoid scratching on the counter.<br /><br />My girlfriend loves this dryer because it is powerful and she has a lot of hair which is difficult to completely dry and straighten, although she did mention that on the lower heat setting it avoids overheating.<br /><br />This dryer has a 4 year warranty so what else can you say, it is a high quality dryer.",2/17/2011,0.389844068,4,1.0,0.663080564,1.0,0.0,0.736133852,0.7769098940000001,0.710063923,0.843755866,0.676640937
3885,9086,9086,51838864,R1J5ZFFHCQSML5,B000LQB5YS,194533684,t3 bespoke labs 83888-se special edition evolution professional ionic ceramic tourmaline hair dryer,5,1,1,N,Y,The Best,"Ok Here goes. I will explain why this hair dryer is amazing not the circumstances. My two daughters with hair down to their but dry their hair in my wife & I's master bedroom bath. They get up in the morning about 1.5 hours before we do, to go to school. For years the last hour of our sleep was inturupted and we might as well have gotten up with them. This dryer makes 70% less noise & drys their hair in way way less than half the time. The air velocity & heat is not matched by anything out there. Trust me I have bought them all, looking for some peace & quiet in the morning. The velocity alone is triple that of any I have ever seen and the fact that at this air output you can still melt plastic (within 1 inch). They drop this thing every day, yes I hear it even over the use noise and it take a beating. I love this hair dryer even though I used it only 1 time (it dried my short/medium length hair in less than 1.5 minutes. With the other dryers, twenty plus minutes each to dry my girls hair now twenty minutes maybe total. I love this dryer and I only used it once.",2/14/2011,0.007810345,0,1.0,0.561740306,1.150514998,0.058339145999999995,0.715561345,0.757648922,0.6886528940000001,0.8266449490000001,0.654154881
3886,9088,9088,38836116,R2IENYY6X0M1D5,B000X1MCW0,815035474,fhi heat platform nano salon pro 2000 powerful tourmaline ceramic hair dryer,5,2,2,N,Y,The best dryer,"I have fine dry frizzy hair, not straight not wavy. I used cheap dryers before and was very skeptical that any expensive dryer can make any difference. But I was wrong, this dryer DOES make a difference. With FHI Heat Nano it takes me just under 5 minutes to dry my hair and as result my hair looks great: it gives volume (with no gels or mousses), remove frizz and make it straight (with no iron).   Highly recommend this product.",2/11/2011,0.266858015,0,1.0,0.6304566420000001,1.318080836,0.123287146,0.746629194,0.7846400090000001,0.722327198,0.8469528190000001,0.691170793
3887,9093,9093,13488995,R3P7N4D5AFZQZG,B0009XH6UU,486589264,andis pro style soft grip 1600 watt hair dryer,5,0,0,N,Y,Great Hair Dryer!,Serves the purpose excdellent. Easy hand held position compared to other dryer are awkward to hold. I definitely would recommend this dryer and seller to a friend.,2/6/2011,0.22785374100000003,0,1.0,0.620110165,1.0,0.0,0.723358752,0.7654453920000001,0.6964509,0.834439884,0.661953654
3888,9095,9095,12456118,R33A5NL0SKIXGE,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,1,1,N,Y,Very happy with this purchase,"I decided to buy this hair dryer after sifting through consumer reports and customer reviews. I couldn't be happier to have the quality of this dryer at the price I paid. I have VERY thick, longer hair that used to take me 10-15 minutes to get completely dry in the past. I have never used this new dryer for longer than 5 minutes because it dries so quickly without leaving that singed, damaged feel I used to get with my old dryer. The ceramic/ionic features must be doing their jobs because it really lives up to the description. Love the retractable cord. I'm very impressed!",2/3/2011,0.0352751,1,1.0,0.56902575,1.150514998,0.058339145999999995,0.717727308,0.759592678,0.690960923,0.8282244329999999,0.656645045
3889,9096,9096,43399754,R2CTY15A2OQL3V,B001BOFIRO,26711891,andis tourmaline ionic/ceramic 1875 watt hair dryer,5,8,8,N,Y,Love this hairdryer,I've had this hairdryer now for about 3 - 4 weeks.  Just love the low heat setting - temperature remains comfortably low even when increasing the speed to high.  It is fairly light and quieter than others I've had.,2/2/2011,0.158540027,0,1.0,0.601723647,1.848215564,0.328765722,0.7717442659999999,0.80436434,0.750888808,0.8578398709999999,0.724151042
3890,9100,9100,30719073,R3LCWWNLEKLPYP,B001LF4G7G,236392593,remington d-2012 salon quality ceramic hair dryer with professional ac motor and tourmaline,5,0,0,N,Y,Remington D-2012 Hair Dryer,A bit heavier than most and cost a little more but but it is a whole bunch better than the cheaper ones.  Definitely a good product,1/25/2011,0.212226642,0,1.0,0.615964839,1.0,0.0,0.722126347,0.764339419,0.695137661,0.8335411770000001,0.660536782
3891,9101,9101,17204309,R30FVIQ48YROPW,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,44,49,N,Y,HAIRDRYER,"THIS PRODUCT IS AWESOME. I DID NOT REALIZE HOW BAD MY OLD DRYER WAS UNTIL I STARTED USING THIS ONE. I CAN DRY MY VERY THICK, CURLY HAIR IN NO TIME AND CONTROL ANY FRIZZ.",1/25/2011,0.19600329,0,1.0,0.6116613479999999,2.495093604,0.579493645,0.815767978,0.840437751,0.7999955,0.880880001,0.779774375
3892,9102,9102,15816485,R3FNE8BEA2N0KS,B000X2UCJO,122140779,"jerdon wall mount hair dryer with 2-speed and heat settings, 1600-watts",5,0,0,N,Y,Jerdon Wall Mount Hair Dryer,I am really enjoying the hair dryer and enjoy the wall mount so it hangs out of the way nicely.,1/25/2011,0.125804942,0,1.0,0.5930401679999999,1.0,0.0,0.7153108420000001,0.758223117,0.687875125,0.828571108,0.652701129
3893,9104,9104,27884788,R22MTN0QB5ENQP,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,0,0,N,Y,Great hair dryer,First used this product at a hotel in Vegas.  Bought one for home and love it.  Leaves hair smooth and retractable cord makes for easy storage.,1/21/2011,0.291221585,1,1.0,0.63691945,1.0,0.0,0.728356152,0.769930109,0.7017760820000001,0.8380841370000001,0.667699068
3894,9105,9105,52752523,R13CXYXL0E2082,B001UHN0OA,396337866,extracompact twinturbo 3500 2000 watt compact professional hair dryer,5,5,5,N,Y,Great Product,Dryer is lightweight and delivers a lot of heat.  Dries and smoothes hair quickly. Cuts down drying time down in half.  Wont go back to standard dryers.,1/21/2011,0.26633305,0,1.0,0.6303173870000001,1.648459375,0.251340843,0.7675629890000001,0.8016724129999999,0.745755325,0.8575895020000001,0.71779678
3895,9106,9106,36190802,R3DKX4CJ56BYLQ,B0009XH6TG,47684938,"andis 1875-watt fold-n-go ionic hair dryer , silver/black (80020)",5,1,1,N,Y,Great hair dryer for the price.....,"I used this hair dryer while staying at a Marriott hotel and loved it.  My hair dries in a much shorter amout of time and comes out soft without the frizz.  The folding handle and retractable cord make it easy to transport and store.  I ordered an ionic hair dryer from my hairdresser which was three times more expensive, didn't work nearly as well, and broke within a year.  My daughter-in-law used it recently and couldn't believe how quickly her hair dried......",1/21/2011,0.26871292399999996,2,1.0,0.630948685,1.150514998,0.058339145999999995,0.7361369959999999,0.776113717,0.7105781090000001,0.841649326,0.677810305
3896,9108,9108,31595683,R2NOOUVMFL6MS7,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,1,1,Y,N,"A superb, solidly constructed hair dryer","This hair dryer is the most powerful I've ever used. It actually kicks when you start it, that's how much air rushes out of the nozzle. The warm air drying field - because of the dryer's unusual strength - is wider and more focused than any other that I've tried. The controls are remarkably easy to use. They require hardly any pressure, seeming to respond instantly when pressed. Ergonomically the Remington Ac2015 is well designed, fitting in my hand quite comfortably. Other hair dryers are often indifferently designed, their weight soon tiring your hands and arms requiring constant switching between left and right hands. This dryer stayed in my right hand without cramping or fatigue, which I really appreciate.<br /><br />The three heat settings and two speeds are perfect for the subtle changes your hair undergoes during the drying process. There's a big difference between the extremely wet hair you confront when first leaving the shower and the dryer, more responsive hair you have after a couple of minutes of drying. With the different heat settings and two speeds - coupled with the dryer's strength - I manage to avoid some of the heat damage that I used to inflict on my hair. Back then, I was forced to crank-up my inferior dryer in order to get better (and quicker) drying. Heat damaged, overly dry (even dessicated) hair is unmanageable and very unsightly. I am thankful those days appear to be gone for good. The attachments are easy to add and use though I never need them, finding the dryer in its native state to be best for my hair. The dryer runs quietly and without sparking, something that can be worrisome when your hands are moist. There's a four year warranty which indicates the confidence the manufacturer has in this well-made dryer. The Remington Ac2015 is an excellent professional grade dryer that is easy to recommend.",1/20/2011,0.852767692,4,1.0,0.7858781,1.150514998,0.058339145999999995,0.7821975109999999,0.817448885,0.759659748,0.875238023,0.730765179
3897,9112,9112,50355584,R3C1QO8484HL13,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,3,4,Y,N,Fast and quiet,"This hair dryer works fast to dry hair. It's quiet in operation even on high speed.<br /><br />The body of the dryer is smooth feeling, kind of soft almost. Not like a hard shiny plastic feels. It's a nice touch.<br /><br />There is a removable intake filter allowing a clean fan.<br /><br />The cord is long enough to use the dryer comfortably.<br /><br />There is plenty of power and heat to dry even the longest hair quickly. The added pearl ceramics is supposed to help with prevent hair damage. We'll see.<br /><br />You could pay more for a hair dryer, but why?",1/18/2011,0.5863654970000001,4,1.0,0.7152108640000001,1.4193820030000002,0.162551164,0.77825807,0.8124863290000001,0.75637443,0.868598227,0.728318481
3898,9113,9113,22670615,R1MSXBRMHAKKIJ,B001RV2VQW,815035474,fhi nano salon pro 2000 hair dryer - onyx black,5,0,0,N,Y,Nano blow-dryer,I love this blow-dryer!  What a great purchase...you won't be disappointed.  It makes my hair shiny and smooth after using this blow-dryer and dries fast too.  I highly recommend!,1/18/2011,0.25070573,1,1.0,0.626172003,1.0,0.0,0.725160936,0.76706269,0.698371291,0.83575409,0.664025591
3899,9116,9116,45051767,R2C292C2GI1AGH,B003V264WW,732252283,"remington ac2015 t|studio salon collection pearl ceramic hair dryer, deep purple",5,0,0,N,Y,"Great hairdryer, slightly heavy, but quiet","I finally realized just how much my tiny travel hairdryer was damaging my hair so I started searching for a new one. I picked this one, and I am very happy with it so far. I use a small amount of leave-in conditioner and a few drops of a defrizz product and my hair turns out great! The dryer has a nice array of settings; I usually put it on the hottest setting because the others don't seem warm enough. The cool setting works well, too. The dryer is fairly quiet, too, even at high settings, which is a huge change from my travel dryer. The one drawback I've found so far is the weight of this dryer. My travel dryer was of course very light and compact so it's been an adjustment getting used to the size and weight of this one. My arm gets a little tired as I'm finishing, but it's not a big problem. Definitely a good purchase!",1/16/2011,0.633349067,5,1.0,0.727673971,1.0,0.0,0.755337472,0.794143415,0.730527114,0.857759717,0.6987189629999999
3900,9119,9119,44722531,RNUGN7JAS4IHZ,B002NGMEPI,932955324,hot tools professional 1061 hard hat 1200 watt salon hair dryer,5,1,1,N,Y,Just what i was looking for,Very happy with my new hair dryer- great for easy drying natural curls.  the dryer arrived quickly and in perfect condition.,1/15/2011,0.29382195899999997,0,1.0,0.637609239,1.150514998,0.058339145999999995,0.7381171790000001,0.777890753,0.712688172,0.8430933340000001,0.680086882
3901,9122,9122,40723891,R11LAMJG0MCM7O,B000R80ZTQ,486774008,"conair 1875 watt cord keeper 2-in-1 hair dryer, black",5,0,0,N,Y,Great so far!,"I just got this hair dryer a few days ago to replace one that randomly stopped working. I love this product so far- it is very sturdy without being too heavy. The cord reel is a great feature and makes storage very easy.     The hair dryer itself works great. Compared to my last one, this dries so fast! The temperature settings are also very nice with the hot not being *too* hot, and the cool is actually cool. I hope this dryer performs as well in the future as it has so far!",1/13/2011,0.680976265,3,1.0,0.74030781,1.0,0.0,0.7590935120000001,0.7975141240000001,0.7345295140000001,0.860498733,0.7030372090000001
3902,9123,9123,14095150,R2U1S8BYMFUK9J,B000BBS63G,761176783,conair bb075w pro blackbird 2000-watt hair dryer,5,0,0,N,Y,greatest blowdryer,"This is by far the best blowdryer I have ever used. I've been using Conair's Yellowbird for 33 years, since I was 13. After using the Blackbird, I am equally impressed (if not more). My 25 year old daughter is now a big fan as well. I highly recommend these blowdryers...as I said, by far the best!",1/13/2011,0.23186846,0,1.0,0.62117513,1.0,0.0,0.7236753659999999,0.765729525,0.6967882809999999,0.834670768,0.662317659
3903,9124,9124,47330281,R1H5G9ZCH6WBX6,B001UE7D32,670161917,andis micro turbo hair dryer,5,1,1,N,Y,"A good hair, day every day....","I bought this as a replacement for my daughter's old compact hairdryer.  I haven't used it myself; but based on what she said--it is small, light, cute, not obnoxiously loud, doesn't get too hot, and doesn't suck her hair into the intake (like her old one did.) The first day she used it, she came downstairs and said, Either I'm having a fabulously lucky hair day, or this hairdryer is as awesome as it's supposed to be!  We are pleased with the purchase and would buy this item again.",1/13/2011,0.15577759300000002,1,1.0,0.60099087,1.150514998,0.058339145999999995,0.7272305379999999,0.7681209720000001,0.701087473,0.835154471,0.667570723
3904,9125,9125,40677277,R3813WDDZ33HBG,B002NGMEPI,932955324,hot tools professional 1061 hard hat 1200 watt salon hair dryer,5,2,2,N,Y,"Read, eat popcorn and blow dry your hair all at once!","My 12 yr old daughter has long, very thick hair and her arms get tired when she blow dries it. This allows her to read, enjoy a snack and blow dry her hair all at once.  It isn't as fast as a hand held dryer but if she's reading, the longer the better. It has air holes all over the inside and works great for her thick hair.  The ends of her hair that stick out of the bottom take a little longer but it's worth it.  I'm thinking of trying it out... It was a little difficult trying to find a place to set it and a chair that was just the right height. She just keeps it set up all the time and it's become a permanent fixture in her room. Definitely worth it.",1/13/2011,0.48401585,1,1.0,0.6880610620000001,1.318080836,0.123287146,0.763754988,0.8000088679999999,0.7405762779999999,0.8594414579999999,0.7108599840000001
3905,9126,9126,16342494,R34DQG9V3YHA0U,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,4,13,14,N,Y,This hair dryer is AMAZING!,"Before purchasing this hair dryer I read pretty much all of the reviews on the earlier edition.  The ratings were high, so I decided to get the latest edition and try it out.  I wasn't sure if the dryer would work wonders with my hair type.  As an African American female with natural hair, finding a blow dryer that straightens as well as dries quickly is always a process.  But using the Andis is like a breath of fresh air! It takes me about 10-15 to dry my hair with the comb extension.  And Yay for the comb extension! I am so happy with my purchase I have been telling everyone I know to get it:)",1/13/2011,0.56755954,1,0.75,0.7102222979999999,2.019279091,0.395069415,0.680111459,0.6921500620000001,0.672414648,0.711885476,0.662546941
3906,9132,9132,25651876,RTFENPAE4N4CP,B000H0XV3G,963066492,vidal sassoon vs547 1875w tourmaline ceramic hair dryer,5,10,10,N,Y,Great full function dryer,This dryer offers all the options you need and delivers the good solid service in an almost professional manner.  I find it easy to use and very effective and easy to move around.  Three speeds and heat levels give you every option plus it has an ionic mode as well.  For the money a very good purchase.,1/5/2011,0.48784871399999996,1,1.0,0.689077788,1.946720623,0.36694597799999995,0.803968578,0.832759853,0.7855610409999999,0.8799586640000001,0.761961635
3907,9133,9133,50438073,R17HF1BHECAN46,B00070E8IS,531479992,elchim professional 2001 classic hair dryer (colors may vary),5,0,0,N,Y,5 Minute Blow Dry,I have used the Elchim Professional 2001 for several years.  My son's girlfriend needed a hair dryer and tried mine.  She was amazed as to how quickly the Elcim dried her long thick hair.  She had to have this hair dryer for Christmas and is loving the ease of use.,1/4/2011,0.32023720000000006,0,1.0,0.644616283,1.0,0.0,0.7306444209999999,0.7719836240000001,0.7042144379999999,0.83975281,0.670329846
3908,9136,9136,19116298,R9FDT3MPEHH1D,B001LF4G7G,236392593,remington d-2012 salon quality ceramic hair dryer with professional ac motor and tourmaline,5,0,0,N,Y,Love this hair dryer!,I was in desperate need of a new hair dryer. I read several different reviews on Amazon.com and decided to go with the Remington D-2012. I am very happy with my decision! I have been using the hair dyer now for a few weeks now and have definitely noticed a difference in my hair. The dryer leaves my hair feeling really soft and super shiny.  It would be great if it was a little lighter (weight-wise) but I would not say it is heavy at all.,1/2/2011,0.49657829200000003,1,1.0,0.6913934409999999,1.0,0.0,0.74455127,0.78446377,0.7190334420000001,0.8498940979999999,0.686318278
3909,9144,9144,25027880,R6WGDQB277GVM,B00092M2VO,238410319,andis 1875 watt professional ceramic ionic hair dryer,5,2,2,N,Y,hair dryer,"awesome hair dryer,this is not a cheap one from your local variety store,well built works great worth every pennie and then some,GREAT BUY.",12/27/2010,0.117219302,2,1.0,0.590762696,1.318080836,0.123287146,0.734828184,0.7740496640000001,0.709752156,0.8383471720000001,0.677603402
3910,9145,9145,40950391,R2PASRK73QIE63,B003TJBI64,218800429,turbo power megaturbo 3000 professional hair dryer,5,0,0,N,Y,muy bueno,En realidad todo llego bien y es un muy buen equipo lo recomiendo fue una entrega rápida recomiendo al vendedor,12/27/2010,0.352821375,0,1.0,0.653259731,1.0,0.0,0.7332141179999999,0.774289696,0.7069526829999999,0.84162671,0.6732841759999999
3911,9146,9146,27430536,R1K7FTRO5WHMTZ,B000A3I2X4,235105995,"revlon essentials 1875w fast dry hair dryer, rv408",5,0,0,N,Y,Happy with purchase.,"This is a nice hair dryer, like that is has three blower settings. Works well on my think long hair, easy grip handle.",12/22/2010,0.24080388600000002,1,1.0,0.6235453879999999,1.0,0.0,0.7243800440000001,0.76636191,0.6975391790000001,0.83518464,0.663127814
3912,9147,9147,38421371,R2KU4340DD18AK,B000R858R0,664218299,conair the power of pink ionic hair dryer,5,1,1,N,Y,I LOVE!! Super Quiet!,"Bought this item and didnt use it for another two or three weeks after purchase, but when i did!!! OMG I totally love it! Nice price and its a nice soft pink, looks great and feels great, that I want to wash and dry my hair everyday!! Its quiet, easy to handle and work with! Totally love it!!",12/22/2010,0.317770172,0,1.0,0.643961866,1.150514998,0.058339145999999995,0.740005815,0.779585634,0.714700685,0.844470583,0.68225821
3913,9152,9152,13301771,R35YZMGJV7VOG9,B001BOFIRO,26711891,andis tourmaline ionic/ceramic 1875 watt hair dryer,5,15,15,N,Y,Great Product,"Plain and simple - this is a great hair dryer.  I have my cosmetology license and have bought very expensive dryers in the past, with the same results as I've gotten with (this) Andis' moderately priced version.  I will seek out this brand without hesitation in the future.",12/17/2010,0.29995789,0,1.0,0.639236888,2.128862484,0.437543598,0.800714768,0.828872963,0.782711988,0.875033939,0.7596315
