,Unnamed: 0,Unnamed: 0.1,customer_id,review_id,product_id,product_parent,product_title,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,score,export,Total score
530,907,907,37290819,R1QLGV9K99571E,B00009V3X6,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,5,2,2,N,Y,"Sharp R-1874 1.1-Cubic-Foot 850-Watt Over-The-Range Convection Microwave,...",We gave this to my daughter for her birthday.  Her husband installed it over their range.  She loves the convenience of both another oven and the option of a microwave. the convection is large enough for a big baked chicken.,7/6/2013,0.306512199,,0.8
531,908,908,16182178,R33202RA30C03Y,B001QFYDSI,295520151,sharp microwave drawer oven,5,1,2,N,Y,Best Decision,"We were reluctant to spend so much on a microwave as we are not big microwave users but we absolutely love this and are glad we splurged. It defrosts without cooking, won't burn popcorn, can soften butter without melting, and of course looks amazing. Its easy to clean and was pretty easy to install.  If I had to come up with a shortfall there is a height limit so forget tall items like those rice express packages.  Still worth it and would still recommend it.",7/5/2013,0.5056511379999999,,0.8
532,909,909,14206333,R1NZWT7QI4WFH1,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,116,122,N,Y,"Very, very happy with this.","I got this microwave yesterday and I've been smiling about it ever since. I just love how it looks in the corner of my kitchen. The only negative to me is that it's kind of expensive for a small microwave, but what was the last thing you bought for your kitchen that just made you happy? Since the only con I can think of is the price, I'll just run through the pros as I see them.<br />1. It's unique. Every other microwave I've ever seen (with the exception of the Sharp Half-Pint) looks pretty much the same: a horizontal rectangle with a door and a keypad control panel to the right. The bottom controls and lack of numeric pad make this thing look entirely different, and in a good way. (Don't worry about the lack of a keypad, the controls are a no-brainer.) When you unbox it and see the rounded back, you know you've bought something different from the norm.<br />2. It's big inside. Bigger than my old GE compact for round things, and I've just never had the urge to throw a 9x13 pan in my microwave. (I have yet to try it with popcorn, manual says limit it to the 1.75 ounce size.)<br />3. It's powerful. 1:30 on high heats up a cup of water better than my old one. Good enough for me.<br />4. The LED display is blue. Very cool, in my opinion.<br />5. The interior light goes on when you open the door. Some small microwaves only light up while you're cooking.<br />6. You can use the timer and cook simultaneously. Pretty standard, but some don't. Also, you can adjust the timer and the cook time on the fly by hitting + or -, no need to stop and reset. And you can toggle between the timer and the clock if you want.<br />7. No door release button. You just grab the recessed edge of the door and pull. And it feels solid when you shut it.<br />8. The reminder tone shuts off. Yes, it reminds you when you forget to pull something out, but it shuts up after three reminders and reverts to the clock. (I swear my old microwave displayed End most of the time.)<br />9. Limited features.The only special features are defrost, reheat, popcorn, and power level (100%, 75%, 50%, 25%, and the power-saving 0%). I've never used anything more.<br />10. I'm running out of ideas, but to make a nice round 10, I'll point out that the door is about two inches thick with a space between an inner and outer window. This gives it a kind of window-box look that I like a lot.<br />Hope this helps convince everybody to pull the trigger and buy this microwave. You won't regret it!<br />NOTE: The display panel comes covered in a clear plastic film that is pretty easy to miss when you're unpacking. I didn't see it and was highly alarmed after a couple of days when the start button started to look and feel cracked! Further investigation revealed the protective film, which easily peeled off to reveal a pristine panel underneath.",7/3/2013,0.390147071,,0.9
533,911,911,28383,R2A7SAHUN8GM9S,B0043GDSR4,166483932,ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection,5,7,8,N,Y,More than I expected,Many more features than advertised. Reading the manual is highly advised to get the most out of this product. It even has an automatic fan function for over a range use if there's too much heat buid up.,6/26/2013,0.15909897,,0.82
534,912,912,43893278,R3BWE5N135P48,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,0,0,N,Y,Really great,"Great little microwave. It's the perfect size. It's a little underpowered, so a add 30 secs to most cooking times.<br />Small footprint and looks great in the kitchen.",6/26/2013,0.166386144,,0.78
535,913,913,21518656,R3VGAWX291HIJO,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,5,5,N,Y,Perfect Fit,"I got this to save counterspace and the fact I only use the microwave for reheating small meals and popcorn.  It performs these functions perfectly.  It may not have the most power but if another 30-60 seconds of reheating time is going to throw your day off, you have bigger problems than this microwave.",6/24/2013,0.117398106,,0.81
536,914,914,46945270,R24CQ832WK2GF0,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,1,1,N,Y,Best Microwave that I've owned,"I needed a smaller sized microwave to fit on my kitchen counter top, and I couldn't find anything smaller than a 0.7 Cu. Ft. in any store.  Since this one had so many good reviews, I decided to give it a try.  It not only fits perfectly on my tiny kitchen counter, but it is also the best microwave I've ever owned.  It fits regular sized dinner plates so it's the perfect size, and it heats up very quickly.  I would recommend this to anyone especially if you have a small kitchen.",6/21/2013,0.320831311,,0.79
537,915,915,19471419,R11TAJZQFBSQQE,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,1,1,N,Y,"Small, but so great.","This little microwave fits into the corner.  We have limited counter space and switching to this mircrowave give us back so much room without losing the convenience.  If you cook in your microwave it won't hold a 9x12 baker, so keep that in mind when deciding.",6/14/2013,0.159691485,,0.78
538,916,916,51801605,R1TWLCQSI2KT9X,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,4,4,N,Y,Awesome microwave!,"This is perfect for one plate! It nice to have a microwave big enough to cook a turkey, but honesty, who ever cooked a turkey in a microwave? This is perfect and the round design means it fits a plate in a very small space! I got one for my mom, too, and she loves it! She finally threw out her old huge microwave and reclaimed counter space! My only wish would be that it was a full 1000 watts (it's 750) just so it would match the cook times on most microwave meals and recipes.",6/12/2013,0.508592034,,0.83
539,922,922,9815747,R1P533K0BHNL2A,B0073YCGK8,542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt",4,6,8,N,Y,Microwave is great but.....,"I found it cheaper at Lowe's by $150.00. Too late now, it's too cumbersome to return.<br />It pays to shop around.",5/26/2013,0.090589951,,0.67
540,923,923,34125778,R28IK8FMRFI06M,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,1,1,N,Y,I luv this microwave,This is the perfect sized microwave for my kitchen. The domed shape works great on my smaller counter top. Would recommend it!,5/22/2013,0.125030425,,0.78
541,925,925,51830340,RVFRMNN0EDRMN,B001QFYDSI,295520151,sharp microwave drawer oven,5,4,5,N,Y,Great product!,"Love that it is off the counter, large, and works well.  I originally bought this microwave 6 years ago with absolutely no problems.  An electric failure in the house caused us to have to replace it, and without question, we bought the same one.",5/11/2013,0.082528194,,0.8
542,926,926,45533424,R271ANGBHHEBVW,B000W3PH1W,721617315,pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white,5,0,0,N,Y,Just what I needed!,"A similar model that we got when we bought our home 6 years ago died and we needed the exact sized model to replace it because the old model was built into a non-adjustable shelve/frame above the counter top.  Searched websites and found what I wanted.  then searched Amazon and found one with the best price (@ Abe's of Maine)!  Quick delivery and the packaging/crating was extraordinary.  Would buy product again, and would buy from Abe's of Maine again!",5/9/2013,0.20292095699999999,,0.78
543,927,927,12043522,R2GIM1ZIOXCTFA,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,11,12,N,Y,Great for small spaces,"I bought this microwave for my first apartment which has extremely limited counter space.  This tucks nicely in the corner that typically isn't usable space and allows me to still have enough room on the counter for food prep.  It heats food very evenly and fits a full sized dinner plate in it.  Even if I eventually move into a place with a larger kitchen, I'd likely keep this microwave since it works so well.",5/9/2013,0.185819173,,0.83
544,928,928,31170025,R3FYF3LK73414F,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,1,1,N,Y,what we needed,I needed a little oven that fit in the corner.  For size and convenience it works well.  I have found that I need to leave what ever I am cooking in the oven a little bit longer.  But it works well and no complaints about operation.,5/9/2013,0.263116232,,0.79
545,929,929,42733019,R1SY7MOAMI8L7M,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,0,0,N,Y,great product,"Fits perfectly in our countertop CORNER.  Fits in the &#34;dead space&#34; there.<br />It's on the small side, but it is perfect for our needs.",5/9/2013,0.14518609300000002,,0.77
546,930,930,13821042,R2F1LYDHONWUZF,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,6,6,N,Y,spacesaver,"I have a tiny kitchen and was replacing an over the range microwave. I was looking for a space saver microwave, and I found it. It is large enough to handle anything my old microwave could do like day to day tasks of reheating, baking potatoes, and other small food items.",5/8/2013,0.27115639199999997,,0.82
547,931,931,23929377,ROFN2O4JXZNJ1,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,4,4,N,Y,Just what a microwave should be... Small!,"Exactly what I wanted! It's the perfect fit. Works just fine... Bye bye bulky hand me down... I'm handing you down, lol",5/6/2013,0.176255443,,0.81
548,932,932,11691941,R21DTW0OLOUKBV,B0043GDSR4,166483932,ge csa1201rss cafe advantium 1.7 cu. ft. stainless steel over-the-range microwave - convection,5,3,11,N,Y,Unit is Top of the line,Just installed the microwave and it has a lot of options. Just getting used to it. Unit did arrive with 2 minor dents to the exterior cabinet. Didn't return item because damage was hidden by install and didn't effect the operation of the unit. I was kind of wary that it would arrive damaged due to the weight of the item.I would recommend this item.,5/4/2013,0.07458322099999999,,0.79
549,933,933,47181088,R34DATUDQS89F0,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,4,4,N,Y,I love the microwave,"It met all my needs regarding space, looks like a TV, works well and you don't need a college degree to operate. Very pleased with this products. Little pricey but worth it.",5/1/2013,0.22495387600000002,,0.81
550,935,935,22752384,R1QC59ZIODDVKT,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,54,55,N,Y,works great - easy to use.,"I had a rust spot inside my microwave oven.  Sanded it down, put on two coats of paint, fixed the problem and the rust hasn't come back.",4/29/2013,-0.002309779,,0.86
551,936,936,43035977,R3F5HV0O5VW4T5,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,1,1,N,Y,excellent,"I like this microwave, it is small and uses very little space in my small kitchen, but it is powerful. It is a good combination of quality and good design. Expensive but worth it",4/27/2013,0.261092944,,0.79
552,937,937,28619770,RXYYKMNCLN3KC,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,5,1,1,N,Y,"Great microwave, easy to install and a space saver!","Looks great, works great. Took less than an hour to install. Was a little overwhelmed with instructions, but was easier to install than originally thought. Looks great in my kitchen and has opened up so much space in my small kitchen. I would recommend this product to anyone!",4/20/2013,0.178530761,,0.79
553,938,938,50435331,RG92PDW17TT5K,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,3,3,N,Y,It's a space saver,"It's rather small on the outside, and just big enough on the inside.  Everyone who comes over thinks it's a TV.",4/18/2013,0.014993783,,0.79
554,939,939,44799854,R1V5CSPGKNAHW4,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,5,0,3,N,Y,Good Quality,"Very good product quality, this is all I expected to get.<br />I recommend to other buyers those are thinking to buy that.",4/13/2013,0.0061370719999999995,,0.77
555,940,940,52152926,R23WCVAV7EM3FD,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,8,8,N,Y,Love this - Perfect for a small kitchen,"From the moment I took it out of the box, it looked beautiful, fit perfect in my small newly remodeled kitchen and works great! I put some money into my new kitchen with a very nice looking back splash in tile and glass. I did not want my old LARGE white microwave oven taking up one entire wall. I don't use the microwave that much, so this is perfect.  It's not all that powerful but if you are buying something to heat things up or make popcorn AND you want style and beauty - this is it!",4/9/2013,0.016858572,,0.82
556,942,942,45727129,RT0X30TTOWOKR,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,1,1,N,Y,Well built product,"I purchased this microwave and and a more expensive model ($200+) from Williams-Sonomo and this Whirlpool is a much better machine. The build quality is excellent and the veritcal-ness of it saves space on the counter. Had to return the Williams-Sonoma model.  The Whirlpool is perfect for heating plates of food and leftovers in medium size bowls.<br />At first, I missed the numeric key pad on my old over the stove model but the small size of this models doesn't allow for the large pad. However,, after a short time you get used to pressing the start button to add time in increments of 30 seconds. Super product that I would buy again and it looks cool.",4/8/2013,-0.070231586,,0.77
557,943,943,35388084,R9L2L50HQOYX,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,2,2,N,Y,Amazing!,We love this microwave. It looks great and has given us a lot more space in the corner where nothing but the old clunky microwave was. Our kitchen looks so much more modern and the microwave itself fits everything (including our largest dinner plates). Heating will require an additional 20-30 seconds but definitely worth the wait!!! Can't say enough about how cool it looks!,4/7/2013,0.15664839,,0.79
558,945,945,22122002,R2MM0SFZ3M8HL6,B005OW6RFG,784164614,smh2117s 2.1 cu. ft. over the range microwave with ceramic enamel interior large capacity led cook top light 400 cfm bottom touch control panel auto defrost &amp; in stainless,5,2,2,N,Y,Samsung microwave,"I like the looks, the operation buttons on the bottom lends itself to a user friendly and a highly visible control panel. We have multiple Samsung products. All exceed our expectations of their products<br />There are NO other microwaves on the market with bottom eye level control buttons",3/31/2013,0.051920332,,0.79
559,946,946,52801212,R1VG9FEKW0Z4TO,B00012ORT2,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,5,1,1,N,Y,Bargain at the price.,"Had to replace 5 microwaves in 5 years - 2 GE and 3 Samsung microwaves that cost much more died premature deaths at my house, vacation condo, and GF's house. Bought 2 of these so far and the first outlasted the 5. Hope to have the same luck with this one.",3/29/2013,0.08537235900000001,,0.78
560,947,947,39895873,R130F6ZWZIWVN2,B0049OXU1O,618770050,ge profile pvm1790 stainless steel over-the-range microwave oven,5,3,3,N,Y,Great oven/micro,"Easy to install, user friendly instructions.  Came in good condition.  Manual very easy to understand and use micro/oven.  Cooks in 1/2 the time when using fast back.  Really good product.",3/25/2013,0.20132419899999998,,0.8
561,948,948,49141811,R19O01AHUOPP5H,B000W3PH1W,721617315,pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white,4,0,0,N,Y,We Like This Product.,"This is a good product. It replaced our previous Profile Spacemaker II model which lasted about ten years.  We're not exotic microwave users and choose the Reheat feature 99% of the time.  The new model works well, although my wife thinks our previous model had a hotter reheat temperature because we more frequently have to press the reheat button a second time with the new model.  We also find the location of the Clear/Off button confusing and sometimes fumble around looking for it.  It should have been placed in an easier to find location, like on the top or bottom corner.  We like the turntable which our previous model didn't have and think it helps heat the food more uniformly.  Overall, we're pleased with this product.",3/20/2013,0.47367467,,0.66
562,949,949,17138845,R2S1OAPMCZBGLV,B001QFYDSI,295520151,sharp microwave drawer oven,5,2,4,N,Y,Love this microwave,"Love this microwave. Product was Easy to install, and easier to operate. The first one we ordered came damaged. The process to return item was a piece of cake. The second one came (from a different company) and was packaged much much better. We used to have our microwave sitting on the counter. We remodeled our 1950 galley kitchen and only had room for a drawer microwave. We will NEVER go back to any other microwave. Well worth the price..<br />Love, Love , Love this product",3/19/2013,0.10675076800000001,,0.79
563,950,950,22528944,R31DOL0E9JQQOZ,B0073YCGPI,731025324,whirlpool wmh31017aw microwave,5,8,10,N,Y,"Good buy, good value",This was the perfect microwave for my kitchen remodel.It is quite roomy. I particularly like the two stage fan and lighting features.,3/14/2013,0.151196952,,0.82
564,954,954,7192972,RDCZ8GWXSGK9S,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,5,0,0,N,Y,Just what we wanted to replace our failed unit of 23 yrs!,Install went well but retrofiting the exterior vent was a chore but thats not a problem of the unit. Only had it up and going for a short while but so far so good.,2/28/2013,0.054970653,,0.77
565,955,955,13921924,R2ZWA83HPTGNP0,B000A7B4D0,690479711,"sharp r-520ks 2-cubic-foot 1200-watt microwave oven, stainless steel",5,1,1,N,Y,Best Ever,this is the best Microwave I have ever had.  Love the size and the program buttons.are so nice.<br /><br />I use the Bake Potato button all the time.,2/27/2013,0.057810868,,0.78
566,956,956,42820552,R1HHQGRVD30L7C,B0073YCGK8,542519500,"whirlpool wmh31017fs 1.7 cu. ft. over-the-range, combination microwave oven, stainless steel, 1000 watt",4,6,6,N,Y,Good Choice,"Works as advertised. Easy to follow installation instructions and cooks great. Of course, the holes from my old 'Ewave' did not line up with this model.",2/27/2013,0.021942978,,0.68
567,957,957,48422936,R1642FH7DWV3GR,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,5,0,0,N,Y,Perfect replacement for a 30 inch.,Thirty inch wide microwave ovens are a little hard to find. But that was the only thing I could use in the cabinetry in our Winnebago RV. It's much quieter than the one it replaced and seems to be more powerful too. We like it's added features oer the older unit we had. It decided to only run on high.,2/26/2013,0.174801915,,0.78
568,959,959,50599713,R2ZLCPS8IOBUPP,B004YKDYVE,809249591,"haier hmv1630dbbb 30-inch over-the-range 1000 watt microwave, black",4,2,3,N,Y,Great for the price,I spent hundreds more for another &#34;Name&#34; brand and this one is as good.  Cant beat this for the price I paid,2/23/2013,0.22744561600000002,,0.66
569,961,961,14770712,RJ7OIUICUZBSO,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,5,2,2,N,Y,Great,"As described by Phil, it is very easy to install.  A tip, as you cut the 4 small taps to get to the motor, put a small tool or wire in the door hole to keep in from falling inside the unit.  After you install the new motor, flip the door you cut out over, and the tab neatly fits the loop and the small screw hole lines up.  Use a small screw to attach the cut out door and it will be sealed from dust and dirt, as well as easily accessible if you ever need to open again.",2/17/2013,0.275140659,,0.8
570,962,962,46341797,R1B2PL2TTUVSP,B000W3PH1W,721617315,pem31dmww%2d profile spacemaker ii%2dcountertop microwave oven %2d white,5,0,0,N,Y,Planning ahead,I currently have one of these that fits perfectly in the space I have.  Bought this one again as a spare.  Just in case... and we know that case will come at the most inconvenient time.  Very happy with this 800W model.  Does my jobs.<br />  It is pretty good for my 1964 vintage wired house.  Too many things plugged in and too many watts required at the same time makes for too many trips to the fuse box.,2/13/2013,0.25871074899999996,,0.78
571,963,963,23011103,R11S2CWZC3YA1C,B008F07MPS,168181302,whirlpool wmc30516as 1.6 cu. ft. stainless steel countertop microwave,4,6,8,N,Y,"works well, not liking the push button door release","Had 6 months.  It works fine as a microwave, but the control pad is a little small and you have to be careful where to push to get the button you want. Window is hard to see the food through, and it always fogs up making it even harder. I like the favorites program, but they should build in an automatic delay between stages. This is because if you program 1 min at high, and 1 min at 50%, you actually get about 1:15 straight high. A third stage would also be nice.  I don't like the push button door latch.  It takes a lot of effort, and if it gets dirty, is hard to clean because it pushes in 1/4 inch without any effort, making wiping it hard. It should have s simple handle.",2/9/2013,0.53291674,,0.7
572,966,966,45108025,R3RRIIKPJ38WF4,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,5,0,0,N,Y,GREAT PRICE,"The Motor fit perfect, works great, price was excellent.<br />Was much cheaper than new microwave A A A A plus",2/8/2013,0.16249993,,0.78
573,968,968,31191547,R5JXAJDVTP6T5,B001QFYDSI,295520151,sharp microwave drawer oven,4,4,5,N,Y,Great microwave,"Plus - I've had this microwave installed for about 4 months now and I really like it.  It cooks evenly and in a predictable way...much better than the traditional turntable models.  The coolness factor is high and its easy for the kids to use.  I love how it fits in with my new kitchen.<br />Minus -  it's pricey for a microwave.  Considering, the price I expected it to have a few more quick features, like a 30 second reheat button (it will do 1 min).  The open/close mechanism is noisy and closes with a &#34;clunk&#34; .  The special cooking features are complicated to program so I have yet to use them.<br />Summary - It was worth the splurge.",2/7/2013,0.653961832,,0.7
574,970,970,12530606,RA9X2WNLFN7HB,B000W3JHHM,943347999,pem31smss ge profile spacemaker countertop microwave oven stainless steel,5,1,1,N,Y,Great Microwave.,"I bought this for myself about 2 years age and liked it so much that I bought the same one for my sister. I like it very much. Its a perfect size, easy to use, has a button for baking potatoes and other items. I recommend it very highly.",1/30/2013,0.318460868,,0.79
575,972,972,14464149,R3B796T7QR95MG,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,4,6,7,N,Y,works great,"VERY smelly!!!<br />Be sure to scrape all rust out with steel wool, paint scraper, whatever it takes. The directions were minimal...I googled for more information.",1/22/2013,0.135093879,,0.68
576,973,973,16657665,RJ9J1SSBL4TX,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,0,0,N,Y,Great Microwave.,"A very compact, beautiful and sleek microwave.  Saves a on counter space and will accommodate a full size dinner plate.",1/15/2013,0.22250503600000002,,0.78
577,977,977,38534065,R1BCIXJI33ZW0D,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,4,4,N,Y,Tiny Perfection,"Fits a cup of coffee, dinner plate and popcorn. What else do you need? Fits perfect in my cabinet out of site!",1/7/2013,0.03412032,,0.8
578,978,978,27881945,RK4304EVK0OHA,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,5,2,2,N,Y,Sharp Microwave Turntable Motor RMOTDA252WRZZ,"This product fit and worked as expected. For anyone wondering about how to install, there is a pattern of holes drilled in the bottom of the microwave around the turntable motor. To get to the motor, gently cut the metal between the holes to create a little door. Open the door, remove 2 screws then the motor, unplug old motor, plug in new one, drop new motor into hole, put 2 screws back. You're probably supposed to throw the &#34;door&#34; away but I bent mine back in there. Flip microwave over and plug it in, put turntable spindle back on and try it out. I recommend doing this out of sight of your spousal unit, and then take about 30 minutes to goof off. Then return microwave to spousal unit telling them what an arduous task it was but how you figured it out and saved the family $100.00. Should be good for at least a hug or a kiss or WHATEVER...",1/6/2013,0.038325371000000004,,0.79
579,979,979,35112970,R3LARHXW38MIJN,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,1,1,N,Y,Exactly what I needed,This microwave works well. I wanted a microwave to heat my rice filled heating pad for my shoulders. It does that and doesn't take up too much space on the counter. I am very pleased.,1/6/2013,0.12707527300000002,,0.78
580,980,980,14778370,R9PKHPUR6D6QJ,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,4,2,2,N,Y,Really looks great,Looks and works great so far... the vent is really nice and powerful too... a bit loud when you set it at the highest but sure does work,1/3/2013,0.289469478,,0.67
581,983,983,51994627,R35CPZSQEQ1QJW,B00009V3WT,459626087,sharp 1.1-cubic-foot 850-watt over-the-range convection microwaves,4,6,6,N,Y,The best available,"When our old Sharp &#34;over the range&#34; started to die (14 years of service and the display had become very dim and door starting to crack with quite large chips falling off we decided it had to be replaced). Finding an over range (gas) with convection and a good extractor fan proved difficult and so we decided on this Sharp product. At 71 lbs and with different mounting points from it's predecessor it was a difficult installation task - could not have been done by one person on their own.<br />Once in place however it is the greatest ! It is better designed than the one before with 2 extractor inlets placed to handle the heat from the gas range very well , a large ceramic turntable that is easy to clean PLUS it can be selected to &#34;not rotate&#34; which permits bigger dishes to be used as needed.<br /><br />Best of all it has a &#34;keep warm&#34; feature that allows warming serving plates as well as keeping unserved food ready  for &#34;seconds&#34; without the whole reheat cycle.<br /><br />Great product - would have given 5 stars but for the physical difficulty of installation ( in fairness that would have probably been much the same for any brand)",12/30/2012,1.034633946,,0.73
582,985,985,44396923,R1ZX2C6HDN8UL7,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,5,1,2,N,Y,New microwave,"We love this new appliance.  Just a few days before Thanksgiving our old one died.  I purchased a new one locally and after installation realized the door hinges are placed where we could not open the door more than a few inches.  Returned that one and went online and found this one at almost $100.00 less than what my local dealer could get it for me.  He agreed that I should order thru Amazon and not only did I receive it in less than a week, it fit, looks great and works perfectly!",12/27/2012,-0.066720173,,0.77
583,986,986,15556793,R3LOP36H9WFPJO,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,1,2,N,Y,Perfect size for table top microwave,"Simple to use, spacious, and compact. :)  Been looking for a microwave like this for a while.  The only drawback is it looks a bit like a old TV on the kitchen counter.",12/26/2012,0.03988213,,0.78
584,987,987,40629075,R3OIGVEO49MK81,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,5,6,N,Y,Did the job,The microwave in our new house had corrosion and under the turntable. I sanded and cleaned for about an hour then sprayed this paint. I did have a little overspray but it turned out pretty well. There's a spot that looks like I didn't sand and clean well enough but there is plenty of paint left in the can to re-do it. It's good enough for now and the paint is holding up well after a month.,12/24/2012,0.12259369999999999,,0.81
585,990,990,52693309,R3LQMIISQUAJ68,B005GSZB3M,109226352,whirlpool wmc20005yb 0.5 cu. ft. black countertop microwave,5,26,31,N,Y,Tiny treasure,"I live in a small house (400 sf) so I don't have much room for anything. This may be too soon for a review (as I just received the microwave y'day) but so far it's just perfect. I love that the controls are on the bottom instead of on the side, as my microwave cubby is only 16.5 inches wide. I like the style and the easy setup, as well. It's perfect for an apartment, dorm room, or office kitchen.<br /><br />One thing to note - on the inside left wall (if you're facing the microwave), there's what looks like a cardboard panel screwed into the wall by the vent. There isn't anything definitive about what to do about this panel, and since it looks like it could possibly be removed, I called Whirlpool customer service to get some clarification. Long story short - don't remove the panel, it's supposed to be there.<br /><br />Other than that momentary confusion, I'm really happy with this product.",12/21/2012,0.278460026,,0.85
586,991,991,36505671,R2A8J0U92HX2QH,B004NXUJ60,523301568,microwave cavity paint 98qbp0302,5,2,2,N,Y,Great Item,"Item was what was advertised, in condition advertised and delivered on time. That's all you can ask of a supplier. You must prepare the area where you are going to use the paint. Takes a lot of sanding and preparing, but the result of spraying even coats is great.",12/10/2012,0.050631597,,0.79
587,992,992,40437521,RDFEL2E2ULFCQ,B005GSZB7I,827502283,"whirlpool stainless look countertop microwave, 0.5 cu. feet, wmc20005yd",5,3,3,N,Y,Very nice design,I bought this microwave almost a year ago. Love it. Quality is good enough ( I do not use it too often). I really in love with the design.,12/10/2012,0.011942392,,0.79
588,993,993,51821805,R1BVH9DPTM166R,B005GSZB9Q,771401205,"whirlpool wmc20005yw  countertop microwave, 0.5 cu. ft., white",5,1,1,N,Y,Nice!,"This is a really nice little microwave!  Just what I was looking for.  No complaints.  It was shipped quickly by the supplier, too.  The controls are simple and elegant, and the surfaces are easy to clean.  I would buy it again.",12/10/2012,0.261974985,,0.79
589,994,994,36263559,R1M5NC4XORAEMS,B0058CLNBU,544821753,samsung smh1816s 1.8 cu. ft. stainless steel over-the-range microwave,5,3,3,N,Y,Fast shipment!,So far so good. Replaced a Samsung and the existing bracket worked. Much quieter than the one replaced. My wife loves the<br />melt/soften function.,12/7/2012,0.298045157,,0.81
590,996,996,19272169,R3C1NHTNVGTACH,B003KI1W3I,984005611,sharp rmotda252wrzz microwave turntable motor,5,0,0,N,Y,I ordered these motors to power a miniature barber pole project they work great.,Motors turn at the correct speed and are powerful enough to power my project of a miniature barber pole and the price was good.,11/26/2012,0.106961918,,0.77
591,998,998,13838072,R2RCH8XDFOH0VN,B00012ORSS,305608994,sharp 950-watt 1-2/5-cubic-foot over-the-range microwaves,5,3,3,N,Y,Affordable Quality,"This is the second Sharp R-1405, Over the Range Microwave I have owned. The first one lasted 8 years and gave me excellent service. So I was thrilled when I found the same model still being produced. I snatched it up and easily installed it because the same install hardware was required and 90% of the mounting hardware was already installed in the wall above the stove. Not only that..The price was about $200 or $300 less than comparable over the range microwaves. An excellent product that gets the job done!!...I highly recommend it!",11/16/2012,0.205687032,,0.8
